Symbol,Date,Base_ID,Seed_Date,Base_Age,Event,Original_Pivot,Active_Pivot,New_Pivot,Base_Low,Base_Depth_ATR,High,Low,Close
360ONE,2023-06-15 00:00:00,360ONE-2023-06-14,2023-06-14 00:00:00,1,FAILED_PROBE,420.0797340453962,420.0797340453962,423.8987134492203,417.502032019818,0.2698892818613725,423.8987134492203,417.502032019818,419.5547180175781
360ONE,2023-06-16 00:00:00,360ONE-2023-06-14,2023-06-14 00:00:00,2,FAILED_PROBE,420.0797340453962,423.8987134492203,424.9488937067905,417.502032019818,0.6697421735121245,424.9488937067905,418.26580627664623,420.7003479003906
360ONE,2023-06-19 00:00:00,360ONE-2023-06-14,2023-06-14 00:00:00,3,FAILED_PROBE,420.0797340453962,424.9488937067905,425.80810987323866,417.502032019818,0.7796976271402604,425.80810987323866,419.79334329398193,421.2254333496094
360ONE,2023-06-21 00:00:00,360ONE-2023-06-14,2023-06-14 00:00:00,5,FAILED_PROBE,420.0797340453962,425.80810987323866,429.05413137684207,414.20818624984537,1.2145294627923964,429.05413137684207,418.79082035115596,420.031982421875
360ONE,2023-06-22 00:00:00,360ONE-2023-06-14,2023-06-14 00:00:00,6,TOO_SHORT_BREAKOUT,420.0797340453962,429.05413137684207,,414.20818624984537,1.5543927999124343,441.56111757803006,421.1776958366979,431.96612548828125
360ONE,2023-06-22 00:00:00,360ONE-2023-06-22,2023-06-22 00:00:00,0,SEEDED,441.56111757803006,441.56111757803006,,inf,-inf,441.56111757803006,421.1776958366979,431.96612548828125
360ONE,2023-06-23 00:00:00,360ONE-2023-06-22,2023-06-22 00:00:00,1,FAILED_PROBE,441.56111757803006,441.56111757803006,449.19891524436986,400.84201340497617,4.104760297301532,449.19891524436986,400.84201340497617,430.1998596191406
360ONE,2023-06-23 00:00:00,360ONE-2023-06-22,2023-06-22 00:00:00,1,DEPTH_INVALIDATED,441.56111757803006,449.19891524436986,,400.84201340497617,4.874701808941191,449.19891524436986,400.84201340497617,430.1998596191406
360ONE,2023-07-03 00:00:00,360ONE-2023-07-03,2023-07-03 00:00:00,0,SEEDED,456.932214849435,456.932214849435,,inf,-inf,456.932214849435,433.4936563492788,454.16351318359375
360ONE,2023-07-04 00:00:00,360ONE-2023-07-03,2023-07-03 00:00:00,1,TOO_SHORT_BREAKOUT,456.932214849435,456.932214849435,,454.16353254934734,0.20305128179340495,467.8161135979279,454.16353254934734,460.3215026855469
360ONE,2023-07-04 00:00:00,360ONE-2023-07-04,2023-07-04 00:00:00,0,SEEDED,467.8161135979279,467.8161135979279,,inf,-inf,467.8161135979279,454.16353254934734,460.3215026855469
360ONE,2023-07-07 00:00:00,360ONE-2023-07-04,2023-07-04 00:00:00,3,FAILED_PROBE,467.8161135979279,467.8161135979279,468.0547432749568,449.77176931075087,1.323227599904507,468.0547432749568,452.3017534452031,460.1305236816406
360ONE,2023-07-10 00:00:00,360ONE-2023-07-04,2023-07-04 00:00:00,4,FAILED_PROBE,467.8161135979279,468.0547432749568,475.83579322283373,449.77176931075087,1.3407267880033165,475.83579322283373,460.0828022831761,463.137939453125
360ONE,2023-07-12 00:00:00,360ONE-2023-07-04,2023-07-04 00:00:00,6,TOO_SHORT_BREAKOUT,467.8161135979279,475.83579322283373,,449.77176931075087,1.911326632663953,482.1370257749473,468.29348741111215,479.7024841308594
360ONE,2023-07-12 00:00:00,360ONE-2023-07-12,2023-07-12 00:00:00,0,SEEDED,482.1370257749473,482.1370257749473,,inf,-inf,482.1370257749473,468.29348741111215,479.7024841308594
360ONE,2023-07-13 00:00:00,360ONE-2023-07-12,2023-07-12 00:00:00,1,FAILED_PROBE,482.1370257749473,482.1370257749473,483.9032417333255,470.82347407240815,0.8345080684375226,483.9032417333255,470.82347407240815,479.1296081542969
360ONE,2023-07-14 00:00:00,360ONE-2023-07-12,2023-07-12 00:00:00,2,TOO_SHORT_BREAKOUT,482.1370257749473,483.9032417333255,,470.82347407240815,0.9647873570838043,491.5409880453251,472.6851660124963,487.4834289550781
360ONE,2023-07-14 00:00:00,360ONE-2023-07-14,2023-07-14 00:00:00,0,SEEDED,491.5409880453251,491.5409880453251,,inf,-inf,491.5409880453251,472.6851660124963,487.4834289550781
360ONE,2023-07-17 00:00:00,360ONE-2023-07-14,2023-07-14 00:00:00,1,TOO_SHORT_BREAKOUT,491.5409880453251,491.5409880453251,,491.6365030214724,-0.006869621879062576,512.1154014412144,491.6365030214724,500.0380859375
360ONE,2023-07-17 00:00:00,360ONE-2023-07-17,2023-07-17 00:00:00,0,SEEDED,512.1154014412144,512.1154014412144,,inf,-inf,512.1154014412144,491.6365030214724,500.0380859375
360ONE,2023-07-18 00:00:00,360ONE-2023-07-17,2023-07-17 00:00:00,1,FAILED_PROBE,512.1154014412144,512.1154014412144,520.3260669893431,489.10649131560353,1.5684060901094223,520.3260669893431,489.10649131560353,491.68426513671875
360ONE,2023-08-29 00:00:00,360ONE-2023-07-17,2023-07-17 00:00:00,30,EXPIRED,512.1154014412144,520.3260669893431,,468.1767080906993,3.5547695064832308,492.66567599642104,481.1188242152549,487.902587890625
360ONE,2023-09-11 00:00:00,360ONE-2023-09-11,2023-09-11 00:00:00,0,SEEDED,534.041848538253,534.041848538253,,inf,-inf,534.041848538253,504.98226233118856,529.1344604492188
360ONE,2023-09-12 00:00:00,360ONE-2023-09-11,2023-09-11 00:00:00,1,FAILED_PROBE,534.041848538253,534.041848538253,548.4754270448427,516.7215865317203,1.1022930740570518,548.4754270448427,516.7215865317203,525.2373657226562
360ONE,2023-09-29 00:00:00,360ONE-2023-09-11,2023-09-11 00:00:00,13,DEPTH_INVALIDATED,534.041848538253,548.4754270448427,,478.95378674759144,4.424484027311002,494.6382485806038,478.95378674759144,483.1395263671875
360ONE,2023-11-15 00:00:00,360ONE-2023-11-15,2023-11-15 00:00:00,0,SEEDED,551.0233223908691,551.0233223908691,,inf,-inf,551.0233223908691,526.3535185733629,542.977783203125
360ONE,2023-11-16 00:00:00,360ONE-2023-11-15,2023-11-15 00:00:00,1,FAILED_PROBE,551.0233223908691,551.0233223908691,552.5258036782927,523.4939535644951,1.7177342868910355,552.5258036782927,523.4939535644951,526.450439453125
360ONE,2023-11-30 00:00:00,360ONE-2023-11-15,2023-11-15 00:00:00,10,BREAKOUT_CANDIDATE,551.0233223908691,552.5258036782927,,515.2545782175573,2.325591345451268,562.2192606794725,538.6642241769155,554.7068481445312
360ONE,2023-11-30 00:00:00,360ONE-2023-11-30,2023-11-30 00:00:00,0,SEEDED,562.2192606794725,562.2192606794725,,inf,-inf,562.2192606794725,538.6642241769155,554.7068481445312
360ONE,2023-12-01 00:00:00,360ONE-2023-11-30,2023-11-30 00:00:00,1,TOO_SHORT_BREAKOUT,562.2192606794725,562.2192606794725,,556.8393453607679,0.3237955013191398,569.9739370083416,556.8393453607679,567.8413696289062
360ONE,2023-12-01 00:00:00,360ONE-2023-12-01,2023-12-01 00:00:00,0,SEEDED,569.9739370083416,569.9739370083416,,inf,-inf,569.9739370083416,556.8393453607679,567.8413696289062
360ONE,2023-12-04 00:00:00,360ONE-2023-12-01,2023-12-01 00:00:00,1,TOO_SHORT_BREAKOUT,569.9739370083416,569.9739370083416,,578.9404329327901,-0.5428031335990722,614.0791364804062,578.9404329327901,584.0779418945312
360ONE,2023-12-04 00:00:00,360ONE-2023-12-04,2023-12-04 00:00:00,0,SEEDED,614.0791364804062,614.0791364804062,,inf,-inf,614.0791364804062,578.9404329327901,584.0779418945312
360ONE,2023-12-06 00:00:00,360ONE-2023-12-04,2023-12-04 00:00:00,2,TOO_SHORT_BREAKOUT,614.0791364804062,614.0791364804062,,585.4835395775013,1.533962682359832,637.6341558622336,591.1056668847907,629.5401611328125
360ONE,2023-12-06 00:00:00,360ONE-2023-12-06,2023-12-06 00:00:00,0,SEEDED,637.6341558622336,637.6341558622336,,inf,-inf,637.6341558622336,591.1056668847907,629.5401611328125
360ONE,2023-12-13 00:00:00,360ONE-2023-12-06,2023-12-06 00:00:00,5,TOO_SHORT_BREAKOUT,637.6341558622336,637.6341558622336,,608.602342532246,1.3573253862916868,664.0002770981641,623.2393960083749,659.5413208007812
360ONE,2023-12-13 00:00:00,360ONE-2023-12-13,2023-12-13 00:00:00,0,SEEDED,664.0002770981641,664.0002770981641,,inf,-inf,664.0002770981641,623.2393960083749,659.5413208007812
360ONE,2023-12-14 00:00:00,360ONE-2023-12-13,2023-12-13 00:00:00,1,TOO_SHORT_BREAKOUT,664.0002770981641,664.0002770981641,,659.1052031381233,0.22678507306913945,712.467557334226,659.1052031381233,685.8106079101562
360ONE,2023-12-14 00:00:00,360ONE-2023-12-14,2023-12-14 00:00:00,0,SEEDED,712.467557334226,712.467557334226,,inf,-inf,712.467557334226,659.1052031381233,685.8106079101562
360ONE,2023-12-20 00:00:00,360ONE-2023-12-14,2023-12-14 00:00:00,4,DEPTH_INVALIDATED,712.467557334226,712.467557334226,,612.479772754745,4.191573311071879,636.616453745466,612.479772754745,621.6885375976562
360ONE,2024-02-21 00:00:00,360ONE-2024-02-21,2024-02-21 00:00:00,0,SEEDED,727.2571238270002,727.2571238270002,,inf,-inf,727.2571238270002,690.9869949238283,696.7960815429688
360ONE,2024-02-26 00:00:00,360ONE-2024-02-21,2024-02-21 00:00:00,3,TOO_SHORT_BREAKOUT,727.2571238270002,727.2571238270002,,672.6810941083716,2.215636491694998,756.6441341771032,700.7989035818659,751.3720092773438
360ONE,2024-02-26 00:00:00,360ONE-2024-02-26,2024-02-26 00:00:00,0,SEEDED,756.6441341771032,756.6441341771032,,inf,-inf,756.6441341771032,700.7989035818659,751.3720092773438
360ONE,2024-02-27 00:00:00,360ONE-2024-02-26,2024-02-26 00:00:00,1,FAILED_PROBE,756.6441341771032,756.6441341771032,770.2637924789473,719.9835659767691,1.3435746089887044,770.2637924789473,719.9835659767691,730.13720703125
360ONE,2024-03-07 00:00:00,360ONE-2024-02-26,2024-02-26 00:00:00,8,DEPTH_INVALIDATED,756.6441341771032,770.2637924789473,,659.8425181536866,4.046833635116563,688.3997340347148,659.8425181536866,663.698974609375
360ONE,2024-04-18 00:00:00,360ONE-2024-04-18,2024-04-18 00:00:00,0,SEEDED,879.6110255068955,879.6110255068955,,inf,-inf,879.6110255068955,736.3367969213093,780.4662475585938
360ONE,2024-04-23 00:00:00,360ONE-2024-04-18,2024-04-18 00:00:00,3,DEPTH_INVALIDATED,879.6110255068955,879.6110255068955,,742.048237662622,4.002385164649559,793.8417388560184,742.048237662622,747.9061279296875
360ONE,2024-06-26 00:00:00,360ONE-2024-06-26,2024-06-26 00:00:00,0,SEEDED,882.1332289951582,882.1332289951582,,inf,-inf,882.1332289951582,821.5754447923222,872.0321044921875
360ONE,2024-06-27 00:00:00,360ONE-2024-06-26,2024-06-26 00:00:00,1,TOO_SHORT_BREAKOUT,882.1332289951582,882.1332289951582,,868.8448487054093,0.39558419511770493,926.6567046018921,868.8448487054093,916.6536254882812
360ONE,2024-06-27 00:00:00,360ONE-2024-06-27,2024-06-27 00:00:00,0,SEEDED,926.6567046018921,926.6567046018921,,inf,-inf,926.6567046018921,868.8448487054093,916.6536254882812
360ONE,2024-06-28 00:00:00,360ONE-2024-06-27,2024-06-27 00:00:00,1,TOO_SHORT_BREAKOUT,926.6567046018921,926.6567046018921,,920.870658402526,0.16380952896425058,1044.437967197753,920.870658402526,961.2261962890625
360ONE,2024-06-28 00:00:00,360ONE-2024-06-28,2024-06-28 00:00:00,0,SEEDED,1044.437967197753,1044.437967197753,,inf,-inf,1044.437967197753,920.870658402526,961.2261962890625
360ONE,2024-07-29 00:00:00,360ONE-2024-06-28,2024-06-28 00:00:00,20,BREAKOUT_CANDIDATE,1044.437967197753,1044.437967197753,,902.4336283659978,3.3870022669377002,1058.1677164800917,988.5875381655886,1047.5272216796875
360ONE,2024-07-29 00:00:00,360ONE-2024-07-29,2024-07-29 00:00:00,0,SEEDED,1058.1677164800917,1058.1677164800917,,inf,-inf,1058.1677164800917,988.5875381655886,1047.5272216796875
360ONE,2024-07-30 00:00:00,360ONE-2024-07-29,2024-07-29 00:00:00,1,TOO_SHORT_BREAKOUT,1058.1677164800917,1058.1677164800917,,1047.6251271300441,0.24041653719988945,1091.5111317535586,1047.6251271300441,1081.262939453125
360ONE,2024-07-30 00:00:00,360ONE-2024-07-30,2024-07-30 00:00:00,0,SEEDED,1091.5111317535586,1091.5111317535586,,inf,-inf,1091.5111317535586,1047.6251271300441,1081.262939453125
360ONE,2024-07-31 00:00:00,360ONE-2024-07-30,2024-07-30 00:00:00,1,TOO_SHORT_BREAKOUT,1091.5111317535586,1091.5111317535586,,1074.2020428866697,0.39463671655565247,1117.1073612084708,1074.2020428866697,1110.438720703125
360ONE,2024-07-31 00:00:00,360ONE-2024-07-31,2024-07-31 00:00:00,0,SEEDED,1117.1073612084708,1117.1073612084708,,inf,-inf,1117.1073612084708,1074.2020428866697,1110.438720703125
360ONE,2024-08-01 00:00:00,360ONE-2024-07-31,2024-07-31 00:00:00,1,FAILED_PROBE,1117.1073612084708,1117.1073612084708,1191.5418335834563,1069.44557162367,1.0883534031461701,1191.5418335834563,1069.44557162367,1077.9285888671875
360ONE,2024-08-05 00:00:00,360ONE-2024-07-31,2024-07-31 00:00:00,3,DEPTH_INVALIDATED,1117.1073612084708,1191.5418335834563,,986.6259991850596,4.6792377640212,1018.9398395621564,986.6259991850596,996.6781005859375
360ONE,2024-11-27 00:00:00,360ONE-2024-11-27,2024-11-27 00:00:00,0,SEEDED,1128.673636176982,1128.673636176982,,inf,-inf,1128.673636176982,1083.1530399522333,1112.9429931640625
360ONE,2024-11-28 00:00:00,360ONE-2024-11-27,2024-11-27 00:00:00,1,FAILED_PROBE,1128.673636176982,1128.673636176982,1129.5093595581327,1078.138975877868,1.2255651547692377,1129.5093595581327,1078.138975877868,1105.6676025390625
360ONE,2024-12-02 00:00:00,360ONE-2024-11-27,2024-11-27 00:00:00,3,FAILED_PROBE,1128.673636176982,1129.5093595581327,1130.64004902436,1071.6499859324385,1.40320389555816,1130.64004902436,1075.5827944631737,1125.3309326171875
360ONE,2024-12-03 00:00:00,360ONE-2024-11-27,2024-11-27 00:00:00,4,TOO_SHORT_BREAKOUT,1128.673636176982,1130.64004902436,,1071.6499859324385,1.4306253445690105,1157.873518382646,1122.0371976234755,1137.22705078125
360ONE,2024-12-03 00:00:00,360ONE-2024-12-03,2024-12-03 00:00:00,0,SEEDED,1157.873518382646,1157.873518382646,,inf,-inf,1157.873518382646,1122.0371976234755,1137.22705078125
360ONE,2024-12-10 00:00:00,360ONE-2024-12-03,2024-12-03 00:00:00,5,TOO_SHORT_BREAKOUT,1157.873518382646,1157.873518382646,,1083.7919671541613,1.768040515972422,1189.6297889856196,1120.8082309451293,1178.22509765625
360ONE,2024-12-10 00:00:00,360ONE-2024-12-10,2024-12-10 00:00:00,0,SEEDED,1189.6297889856196,1189.6297889856196,,inf,-inf,1189.6297889856196,1120.8082309451293,1178.22509765625
360ONE,2024-12-11 00:00:00,360ONE-2024-12-10,2024-12-10 00:00:00,1,TOO_SHORT_BREAKOUT,1189.6297889856196,1189.6297889856196,,1164.8049256949496,0.5896428967253785,1205.3112823637755,1164.8049256949496,1190.7113037109375
360ONE,2024-12-11 00:00:00,360ONE-2024-12-11,2024-12-11 00:00:00,0,SEEDED,1205.3112823637755,1205.3112823637755,,inf,-inf,1205.3112823637755,1164.8049256949496,1190.7113037109375
360ONE,2024-12-16 00:00:00,360ONE-2024-12-11,2024-12-11 00:00:00,3,TOO_SHORT_BREAKOUT,1205.3112823637755,1205.3112823637755,,1153.2527568437715,1.2398553025368984,1224.040580321311,1164.6573827829893,1221.484375
360ONE,2024-12-16 00:00:00,360ONE-2024-12-16,2024-12-16 00:00:00,0,SEEDED,1224.040580321311,1224.040580321311,,inf,-inf,1224.040580321311,1164.6573827829893,1221.484375
360ONE,2024-12-17 00:00:00,360ONE-2024-12-16,2024-12-16 00:00:00,1,TOO_SHORT_BREAKOUT,1224.040580321311,1224.040580321311,,1211.3086706012837,0.3047283536070641,1238.7880885271845,1211.3086706012837,1230.7752685546875
360ONE,2024-12-17 00:00:00,360ONE-2024-12-17,2024-12-17 00:00:00,0,SEEDED,1238.7880885271845,1238.7880885271845,,inf,-inf,1238.7880885271845,1211.3086706012837,1230.7752685546875
360ONE,2024-12-18 00:00:00,360ONE-2024-12-17,2024-12-17 00:00:00,1,FAILED_PROBE,1238.7880885271845,1238.7880885271845,1248.619751581808,1205.5079833747359,0.8164968609837228,1248.619751581808,1205.5079833747359,1219.911376953125
360ONE,2024-12-23 00:00:00,360ONE-2024-12-17,2024-12-17 00:00:00,4,FAILED_PROBE,1238.7880885271845,1248.619751581808,1259.188892106159,1175.865442221097,1.7849602621128877,1259.188892106159,1188.5975792527101,1211.94775390625
360ONE,2024-12-26 00:00:00,360ONE-2024-12-17,2024-12-17 00:00:00,6,FAILED_PROBE,1238.7880885271845,1259.188892106159,1290.0109448732665,1175.865442221097,2.0442644326345225,1290.0109448732665,1193.8082607713386,1235.1011962890625
360ONE,2025-01-06 00:00:00,360ONE-2024-12-17,2024-12-17 00:00:00,13,FAILED_PROBE,1238.7880885271845,1290.0109448732665,1295.8117143828404,1175.865442221097,2.800455232457347,1295.8117143828404,1225.5154036253493,1236.7235107421875
360ONE,2025-01-08 00:00:00,360ONE-2024-12-17,2024-12-17 00:00:00,15,DEPTH_INVALIDATED,1238.7880885271845,1295.8117143828404,,1132.3604320054797,4.010127323021987,1194.3981273508475,1132.3604320054797,1156.0546875
360ONE,2025-06-05 00:00:00,360ONE-2025-06-05,2025-06-05 00:00:00,0,SEEDED,1077.6809999082564,1077.6809999082564,,inf,-inf,1077.6809999082564,998.149569544185,1062.39794921875
360ONE,2025-06-06 00:00:00,360ONE-2025-06-05,2025-06-05 00:00:00,1,FAILED_PROBE,1077.6809999082564,1077.6809999082564,1112.8471231050614,1042.7130002630454,0.8692153976380351,1112.8471231050614,1042.7130002630454,1053.2974853515625
360ONE,2025-06-13 00:00:00,360ONE-2025-06-05,2025-06-05 00:00:00,6,TOO_SHORT_BREAKOUT,1077.6809999082564,1112.8471231050614,,987.2190207670055,3.1227946132526396,1137.577063239807,1044.988206416878,1128.1796875
360ONE,2025-06-13 00:00:00,360ONE-2025-06-13,2025-06-13 00:00:00,0,SEEDED,1137.577063239807,1137.577063239807,,inf,-inf,1137.577063239807,1044.988206416878,1128.1796875
360ONE,2025-06-16 00:00:00,360ONE-2025-06-13,2025-06-13 00:00:00,1,TOO_SHORT_BREAKOUT,1137.577063239807,1137.577063239807,,1108.7913467523401,0.5953232165001153,1178.7275519158347,1108.7913467523401,1156.9652099609375
360ONE,2025-06-16 00:00:00,360ONE-2025-06-16,2025-06-16 00:00:00,0,SEEDED,1178.7275519158347,1178.7275519158347,,inf,-inf,1178.7275519158347,1108.7913467523401,1156.9652099609375
360ONE,2025-06-25 00:00:00,360ONE-2025-06-16,2025-06-16 00:00:00,7,FAILED_PROBE,1178.7275519158347,1178.7275519158347,1187.0369944852941,1088.216122090866,1.8140475228169612,1187.0369944852941,1127.8335485356697,1177.14501953125
360ONE,2025-06-26 00:00:00,360ONE-2025-06-16,2025-06-16 00:00:00,8,FAILED_PROBE,1178.7275519158347,1187.0369944852941,1189.9549994748056,1088.216122090866,1.980586972456275,1189.9549994748056,1134.7083471894882,1152.2666015625
360ONE,2025-06-27 00:00:00,360ONE-2025-06-16,2025-06-16 00:00:00,9,FAILED_PROBE,1178.7275519158347,1189.9549994748056,1195.642891855384,1088.216122090866,2.039070190907549,1195.642891855384,1157.3609994064425,1182.7833251953125
360ONE,2025-07-03 00:00:00,360ONE-2025-06-16,2025-06-16 00:00:00,13,BREAKOUT_CANDIDATE,1178.7275519158347,1195.642891855384,,1088.216122090866,2.1530680263521,1222.1533681743601,1162.2080308423992,1213.3494873046875
360ONE,2025-07-03 00:00:00,360ONE-2025-07-03,2025-07-03 00:00:00,0,SEEDED,1222.1533681743601,1222.1533681743601,,inf,-inf,1222.1533681743601,1162.2080308423992,1213.3494873046875
360ONE,2025-07-04 00:00:00,360ONE-2025-07-03,2025-07-03 00:00:00,1,TOO_SHORT_BREAKOUT,1222.1533681743601,1222.1533681743601,,1179.4201725528244,0.8929910084864909,1240.3547115610413,1179.4201725528244,1231.946533203125
360ONE,2025-07-04 00:00:00,360ONE-2025-07-04,2025-07-04 00:00:00,0,SEEDED,1240.3547115610413,1240.3547115610413,,inf,-inf,1240.3547115610413,1179.4201725528244,1231.946533203125
360ONE,2025-07-07 00:00:00,360ONE-2025-07-04,2025-07-04 00:00:00,1,FAILED_PROBE,1240.3547115610413,1240.3547115610413,1260.039709909668,1221.757697668869,0.3811775182906328,1260.039709909668,1221.757697668869,1239.46435546875
360ONE,2025-07-25 00:00:00,360ONE-2025-07-04,2025-07-04 00:00:00,15,DEPTH_INVALIDATED,1240.3547115610413,1260.039709909668,,1057.4520997758025,4.1523785977145895,1107.604363410255,1057.4520997758025,1066.2559814453125
360ONE,2025-10-21 00:00:00,360ONE-2025-10-21,2025-10-21 00:00:00,0,SEEDED,1187.13588859422,1187.13588859422,,inf,-inf,1187.13588859422,1157.3610681702548,1162.7027587890625
360ONE,2025-11-04 00:00:00,360ONE-2025-10-21,2025-10-21 00:00:00,9,DEPTH_INVALIDATED,1187.13588859422,1187.13588859422,,1065.7135516007422,4.059421852861977,1093.0548353039874,1065.7135516007422,1072.8719482421875
360ONE,2025-12-01 00:00:00,360ONE-2025-12-01,2025-12-01 00:00:00,0,SEEDED,1191.6822876335677,1191.6822876335677,,inf,-inf,1191.6822876335677,1174.3826869986742,1182.43603515625
360ONE,2025-12-24 00:00:00,360ONE-2025-12-01,2025-12-01 00:00:00,17,FAILED_PROBE,1191.6822876335677,1191.6822876335677,1209.9760886099825,1086.2940986193635,3.3991714910716575,1209.9760886099825,1173.487951082355,1189.0972900390625
360ONE,2025-12-30 00:00:00,360ONE-2025-12-01,2025-12-01 00:00:00,20,FAILED_PROBE,1191.6822876335677,1209.9760886099825,1210.8709143446174,1086.2940986193635,3.989216422330385,1210.8709143446174,1157.5802910212308,1184.72265625
360ONE,2025-12-30 00:00:00,360ONE-2025-12-01,2025-12-01 00:00:00,20,DEPTH_INVALIDATED,1191.6822876335677,1210.8709143446174,,1086.2940986193635,4.0180779689144925,1210.8709143446174,1157.5802910212308,1184.72265625
360ONE,2026-01-05 00:00:00,360ONE-2026-01-05,2026-01-05 00:00:00,0,SEEDED,1213.953107081422,1213.953107081422,,inf,-inf,1213.953107081422,1184.8221608795059,1192.080078125
360ONE,2026-01-16 00:00:00,360ONE-2026-01-05,2026-01-05 00:00:00,8,FAILED_PROBE,1213.953107081422,1213.953107081422,1229.0652744329707,1111.0503710376008,3.0787426148933537,1229.0652744329707,1180.1492787384022,1190.7874755859375
360ONE,2026-01-21 00:00:00,360ONE-2026-01-05,2026-01-05 00:00:00,11,DEPTH_INVALIDATED,1213.953107081422,1229.0652744329707,,1081.8199976645037,4.4054252185849965,1127.355711135681,1081.8199976645037,1088.978515625
360ONE,2026-05-25 00:00:00,360ONE-2026-05-25,2026-05-25 00:00:00,0,SEEDED,1144.4000244140625,1144.4000244140625,,inf,-inf,1144.4000244140625,1119.0999755859375,1142.4000244140625
360ONE,2026-05-26 00:00:00,360ONE-2026-05-25,2026-05-25 00:00:00,1,FAILED_PROBE,1144.4000244140625,1144.4000244140625,1152.0,1121.699951171875,0.7048070573807533,1152.0,1121.699951171875,1125.300048828125
360ONE,2026-06-16 00:00:00,360ONE-2026-05-25,2026-05-25 00:00:00,16,FAILED_PROBE,1144.4000244140625,1152.0,1165.0999755859375,1031.300048828125,3.747572816344447,1165.0999755859375,1130.300048828125,1133.5999755859375
360ONE,2026-06-16 00:00:00,360ONE-2026-05-25,2026-05-25 00:00:00,16,DEPTH_INVALIDATED,1144.4000244140625,1165.0999755859375,,1031.300048828125,4.154309620493832,1165.0999755859375,1130.300048828125,1133.5999755859375
360ONE,2026-07-29 00:00:00,360ONE-2026-07-29,2026-07-29 00:00:00,0,SEEDED,1170.0,1170.0,,inf,-inf,1170.0,1113.5,1161.300048828125
360ONE,2026-08-04 00:00:00,360ONE-2026-07-29,2026-07-29 00:00:00,4,FAILED_PROBE,1170.0,1170.0,1174.0,1125.699951171875,1.321222601499262,1174.0,1144.4000244140625,1155.0
360ONE,2026-08-05 00:00:00,360ONE-2026-07-29,2026-07-29 00:00:00,5,TOO_SHORT_BREAKOUT,1170.0,1174.0,,1125.699951171875,1.4405202218360098,1194.699951171875,1163.300048828125,1192.0
360ONE,2026-08-05 00:00:00,360ONE-2026-08-05,2026-08-05 00:00:00,0,SEEDED,1194.699951171875,1194.699951171875,,inf,-inf,1194.699951171875,1163.300048828125,1192.0
360ONE,2026-08-06 00:00:00,360ONE-2026-08-05,2026-08-05 00:00:00,1,FAILED_PROBE,1194.699951171875,1194.699951171875,1197.0,1180.9000244140625,0.41354699608059825,1197.0,1180.9000244140625,1186.0
360ONE,2026-08-20 00:00:00,360ONE-2026-08-05,2026-08-05 00:00:00,11,BREAKOUT_CANDIDATE,1194.699951171875,1197.0,,1140.0,1.7081379626344229,1222.9000244140625,1186.0,1203.0
360ONE,2026-08-20 00:00:00,360ONE-2026-08-20,2026-08-20 00:00:00,0,SEEDED,1222.9000244140625,1222.9000244140625,,inf,-inf,1222.9000244140625,1186.0,1203.0
3MINDIA,2022-06-28 00:00:00,3MINDIA-2022-06-28,2022-06-28 00:00:00,0,SEEDED,20895.500459364186,20895.500459364186,,inf,-inf,20895.500459364186,18801.064616852822,20158.23828125
3MINDIA,2022-06-29 00:00:00,3MINDIA-2022-06-28,2022-06-28 00:00:00,1,FAILED_PROBE,20895.500459364186,20895.500459364186,20931.90132473144,20160.06994242907,0.9884427288905848,20931.90132473144,20160.06994242907,20547.79296875
3MINDIA,2022-07-08 00:00:00,3MINDIA-2022-06-28,2022-06-28 00:00:00,8,TOO_SHORT_BREAKOUT,20895.500459364186,20931.90132473144,,19345.977267348473,2.131533934199181,21072.329436805947,20623.84561512413,20943.943359375
3MINDIA,2022-07-08 00:00:00,3MINDIA-2022-07-08,2022-07-08 00:00:00,0,SEEDED,21072.329436805947,21072.329436805947,,inf,-inf,21072.329436805947,20623.84561512413,20943.943359375
3MINDIA,2022-07-12 00:00:00,3MINDIA-2022-07-08,2022-07-08 00:00:00,2,FAILED_PROBE,21072.329436805947,21072.329436805947,21176.493803537756,20695.777506957776,0.5678345510073697,21176.493803537756,20773.888234984533,21005.296875
3MINDIA,2022-07-13 00:00:00,3MINDIA-2022-07-08,2022-07-08 00:00:00,3,FAILED_PROBE,21072.329436805947,21176.493803537756,21256.34740776483,20695.777506957776,0.7249128228886826,21256.34740776483,20953.054919681945,20958.916015625
3MINDIA,2022-07-20 00:00:00,3MINDIA-2022-07-08,2022-07-08 00:00:00,8,FAILED_PROBE,21072.329436805947,21256.34740776483,21318.38909478347,19697.62072655123,2.3505359951999534,21318.38909478347,20613.544454570616,20716.3828125
3MINDIA,2022-07-27 00:00:00,3MINDIA-2022-07-08,2022-07-08 00:00:00,13,FAILED_PROBE,21072.329436805947,21318.38909478347,21611.47009604454,19697.62072655123,2.444093910322505,21611.47009604454,20192.57706823288,21262.390625
3MINDIA,2022-08-05 00:00:00,3MINDIA-2022-07-08,2022-07-08 00:00:00,20,BREAKOUT_CANDIDATE,21072.329436805947,21611.47009604454,,19697.62072655123,2.886055577673336,22069.341172119737,21162.75827749739,21705.10546875
3MINDIA,2022-08-05 00:00:00,3MINDIA-2022-08-05,2022-08-05 00:00:00,0,SEEDED,22069.341172119737,22069.341172119737,,inf,-inf,22069.341172119737,21162.75827749739,21705.10546875
